IP,PORT,匿名度,类型,位置,响应速度,最后验证时间
117.149.218.249,8123,高匿名,HTTP,浙江省 台州市,0.5秒,2015-05-12 09:30:57,
112.19.7.31,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-12 08:30:51,
115.228.108.174,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-05-12 07:31:01,
218.86.137.83,8090,高匿名,HTTP,贵州省 贵阳市,1秒,2015-05-12 06:31:01,
39.182.150.35,8123,高匿名,HTTP,浙江省 台州市,3秒,2015-05-12 05:31:01,
119.188.94.145,80,高匿名,HTTP,山东省 济南市,3秒,2015-05-12 04:31:01,
112.19.129.178,8123,高匿名,HTTP,四川省 巴中市,1秒,2015-05-12 03:30:58,
183.141.73.181,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-05-12 02:30:58,
222.22.32.10,808,高匿名,HTTP,河南省 郑州市,1秒,2015-05-12 01:31:01,
117.174.192.155,8123,高匿名,HTTP,四川省 广元市,2秒,2015-05-12 00:31:00,
117.162.225.199,8123,高匿名,HTTP,江西省 宜春市,2秒,2015-05-11 23:30:29,
223.87.110.234,8123,高匿名,HTTP,四川省 巴中市,2秒,2015-05-11 22:30:55,
182.201.0.77,8090,高匿名,HTTP,辽宁省 大连市,2秒,2015-05-11 21:30:52,
117.162.61.103,8123,高匿名,HTTP,江西省 南昌市,1秒,2015-05-11 20:30:57,
183.222.157.44,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-05-11 19:30:52,
220.176.131.77,9000,高匿名,HTTP,江西省 吉安市,1秒,2015-05-11 18:30:59,
117.168.103.155,8123,高匿名,HTTP,江西省 南昌市,1秒,2015-05-11 17:31:00,
171.109.58.3,8090,高匿名,HTTP,广西壮族自治区柳州市,0.4秒,2015-05-11 16:31:00,
111.40.196.86,80,高匿名,HTTP,黑龙江省,0.8秒,2015-05-11 15:30:58,
183.247.221.29,8123,高匿名,HTTP,浙江省 台州市,1秒,2015-05-11 14:30:39,
117.41.20.9,9000,高匿名,HTTP,江西省 赣州市,2秒,2015-05-11 13:31:01,
122.246.148.251,8090,高匿名,HTTP,浙江省 宁波市,2秒,2015-05-11 12:30:31,
117.177.147.13,8123,高匿名,HTTP,四川省 广元市,0.3秒,2015-05-11 11:30:55,
175.184.164.140,8090,高匿名,HTTP,青海省 西宁市,2秒,2015-05-11 10:31:01,
223.85.19.164,8123,高匿名,HTTP,四川省 广元市,2秒,2015-05-11 09:30:57,
117.162.167.239,8123,高匿名,HTTP,江西省 抚州市,3秒,2015-05-11 08:30:56,
39.190.172.92,8123,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-05-11 07:31:01,
123.245.2.239,8090,高匿名,HTTP,辽宁省 沈阳市,1.0秒,2015-05-11 06:31:01,
117.174.217.46,8123,高匿名,HTTP,四川省 广安市,1秒,2015-05-11 05:30:29,
122.246.148.78,8090,高匿名,HTTP,浙江省 宁波市,2秒,2015-05-11 04:31:00,
112.19.26.22,8123,高匿名,HTTP,四川省 南充市,1秒,2015-05-11 03:31:01,
175.184.163.138,8090,高匿名,HTTP,青海省 西宁市,1秒,2015-05-11 02:30:46,
183.22.128.155,8090,高匿名,HTTP,广东省 东莞市,0.5秒,2015-05-11 01:30:30,
117.162.167.247,8123,高匿名,HTTP,江西省 抚州市,2秒,2015-05-11 00:30:27,
183.22.134.163,8090,高匿名,HTTP,广东省 东莞市,3秒,2015-05-10 23:30:37,
117.162.193.234,8123,高匿名,HTTP,江西省 宜春市,3秒,2015-05-10 22:31:01,
223.85.81.166,8123,高匿名,HTTP,四川省,1秒,2015-05-10 21:30:53,
183.207.228.6,8549,高匿名,HTTP,江苏省 南京市,2秒,2015-05-10 20:31:01,
117.176.56.224,8123,高匿名,HTTP,四川省 巴中市,1秒,2015-05-10 19:30:59,
111.9.136.49,8123,高匿名,HTTP,四川省 广安市,3秒,2015-05-10 18:30:48,
183.220.195.113,8123,高匿名,HTTP,四川省 广元市,1秒,2015-05-10 17:30:59,
139.226.151.217,8090,高匿名,HTTP,上海市,2秒,2015-05-10 16:30:47,
117.176.56.249,8123,高匿名,HTTP,四川省 巴中市,0.4秒,2015-05-10 15:31:01,
182.201.0.84,8090,高匿名,HTTP,辽宁省 大连市,2秒,2015-05-10 14:31:01,
112.19.120.131,8123,高匿名,HTTP,四川省 巴中市,1秒,2015-05-10 13:31:01,
39.176.181.71,8123,高匿名,HTTP,浙江省,1秒,2015-05-10 12:30:48,
112.18.187.152,8123,高匿名,HTTP,四川省 资阳市,3秒,2015-05-10 11:30:36,
117.174.194.144,8123,高匿名,HTTP,四川省 广元市,2秒,2015-05-10 10:30:59,
182.201.0.231,8090,高匿名,HTTP,辽宁省 大连市,1秒,2015-05-10 09:30:58,
113.134.29.203,8123,高匿名,HTTP,陕西省 西安市,3秒,2015-05-10 08:31:01,
183.220.244.142,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-05-10 07:30:53,
223.86.214.181,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-10 06:30:43,
222.39.89.104,8080,高匿名,HTTP,内蒙古 内蒙古自治区通辽市,3秒,2015-05-10 05:30:48,
218.64.46.105,8090,高匿名,HTTP,江西省 南昌市,0.9秒,2015-05-10 04:31:00,
218.92.29.29,8080,高匿名,HTTP,江苏省 连云港市,3秒,2015-05-10 03:31:01,
112.18.196.76,8123,高匿名,HTTP,四川省 资阳市,2秒,2015-05-10 02:30:53,
117.173.20.194,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-05-10 01:31:00,
113.124.12.193,8090,高匿名,HTTP,山东省 青岛市,2秒,2015-05-10 00:30:50,
218.204.143.87,8118,高匿名,HTTP,江西省 抚州市,3秒,2015-05-09 23:31:00,
157.122.114.153,9000,高匿名,HTTP,广东省 惠州市,0.6秒,2015-05-09 22:31:01,
218.86.136.9,8090,高匿名,HTTP,贵州省 贵阳市,3秒,2015-05-09 21:31:01,
121.237.99.249,8118,高匿名,HTTP,江苏省 南京市,3秒,2015-05-09 20:30:45,
223.86.219.158,8123,高匿名,HTTP,四川省 广元市,2秒,2015-05-09 19:31:01,
117.175.23.111,8123,高匿名,HTTP,四川省 广安市,1秒,2015-05-09 18:30:42,
117.175.110.251,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-09 17:30:33,
218.63.138.71,8090,高匿名,HTTP,云南省 昆明市,3秒,2015-05-09 16:31:01,
120.203.11.19,8123,高匿名,HTTP,江西省 南昌市,3秒,2015-05-09 15:31:01,
183.247.205.123,8123,高匿名,HTTP,浙江省 台州市,2秒,2015-05-09 14:30:46,
182.90.66.10,8090,高匿名,HTTP,广西壮族自治区梧州市,1秒,2015-05-09 13:31:01,
117.176.54.2,8123,高匿名,HTTP,四川省 巴中市,1秒,2015-05-09 12:31:01,
182.100.227.67,9000,高匿名,HTTP,江西省 吉安市,0.5秒,2015-05-09 11:30:55,
117.162.111.240,8123,高匿名,HTTP,江西省 鹰潭市,2秒,2015-05-09 10:30:41,
112.19.13.77,8123,高匿名,HTTP,四川省 广元市,0.5秒,2015-05-09 09:30:56,
39.185.148.254,8123,高匿名,HTTP,浙江省 宁波市,2秒,2015-05-09 08:30:52,
117.175.109.200,8123,高匿名,HTTP,四川省 广元市,0.9秒,2015-05-09 07:31:01,
117.176.1.118,8123,高匿名,HTTP,四川省 资阳市,3秒,2015-05-09 06:31:01,
112.15.125.179,8123,高匿名,HTTP,浙江省 台州市,0.5秒,2015-05-09 05:31:01,
111.193.53.58,8090,高匿名,HTTP,北京市,2秒,2015-05-09 04:31:00,
115.212.161.208,9000,高匿名,HTTP,浙江省 金华市,0.5秒,2015-05-09 03:31:01,
117.175.111.103,8123,高匿名,HTTP,四川省 广元市,0.6秒,2015-05-09 02:30:57,
111.9.247.54,8123,高匿名,HTTP,四川省,2秒,2015-05-09 01:31:00,
117.173.21.55,8123,高匿名,HTTP,四川省 雅安市,1秒,2015-05-09 00:30:54,
39.190.109.100,8123,高匿名,HTTP,浙江省 台州市,1秒,2015-05-08 23:30:52,
117.162.125.58,8123,高匿名,HTTP,江西省 上饶市,3秒,2015-05-08 22:30:50,
183.247.242.132,8123,高匿名,HTTP,浙江省 台州市,3秒,2015-05-08 21:30:33,
117.162.248.18,8123,高匿名,HTTP,江西省 宜春市,0.8秒,2015-05-08 20:30:54,
117.162.87.158,8123,高匿名,HTTP,江西省 吉安市,3秒,2015-05-08 19:31:01,
60.161.24.233,8090,高匿名,HTTP,云南省,2秒,2015-05-08 18:31:00,
183.223.40.22,8123,高匿名,HTTP,四川省,0.8秒,2015-05-08 17:30:42,
101.231.46.34,8000,高匿名,HTTP,上海市,1秒,2015-05-08 16:31:00,
183.220.195.11,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-08 15:30:59,
112.18.177.109,8123,高匿名,HTTP,四川省 资阳市,2秒,2015-05-08 14:30:43,
124.202.183.222,8001,高匿名,HTTP,北京市,2秒,2015-05-08 13:30:47,
223.94.156.221,8123,高匿名,HTTP,浙江省 台州市,1秒,2015-05-08 12:30:46,
117.168.99.204,8123,高匿名,HTTP,江西省 南昌市,2秒,2015-05-08 11:30:56,
112.15.92.138,8123,高匿名,HTTP,浙江省 台州市,2秒,2015-05-08 10:30:46,
117.162.166.195,8123,高匿名,HTTP,江西省 抚州市,0.6秒,2015-05-08 09:30:38,
223.167.222.212,8090,高匿名,HTTP,上海市,0.4秒,2015-05-08 08:31:01,
27.28.242.101,9000,高匿名,HTTP,湖北省 十堰市,0.9秒,2015-05-08 07:31:00,
182.90.16.23,8090,高匿名,HTTP,广西壮族自治区梧州市,0.5秒,2015-05-08 06:30:33,
67.205.108.48,80,高匿名,HTTP,加拿大 蒙特利尔市,0.9秒,2015-05-08 05:30:59,
117.176.49.101,8123,高匿名,HTTP,四川省 巴中市,2秒,2015-05-08 04:30:21,
112.112.134.92,8090,高匿名,HTTP,云南省 昆明市,2秒,2015-05-08 03:30:55,
120.32.121.49,8090,高匿名,HTTP,福建省 福州市,1秒,2015-05-08 02:30:56,
175.184.165.170,8090,高匿名,HTTP,青海省 西宁市,1秒,2015-05-08 01:30:49,
219.142.192.196,4003,高匿名,HTTP,北京市,3秒,2015-05-08 00:30:47,
183.216.112.18,8123,高匿名,HTTP,江西省 南昌市,2秒,2015-05-07 23:30:41,
223.85.16.40,8123,高匿名,HTTP,四川省 广元市,2秒,2015-05-07 22:30:56,
116.231.102.227,8090,高匿名,HTTP,上海市,3秒,2015-05-07 21:30:49,
117.162.189.3,8123,高匿名,HTTP,江西省 景德镇市,1秒,2015-05-07 20:30:37,
171.109.59.175,8090,高匿名,HTTP,广西壮族自治区柳州市,0.7秒,2015-05-07 19:30:59,
106.5.24.218,9000,高匿名,HTTP,江西省 吉安市,2秒,2015-05-07 18:31:00,
117.162.249.100,8123,高匿名,HTTP,江西省 宜春市,2秒,2015-05-07 17:31:01,
119.96.235.159,8090,高匿名,HTTP,湖北省 武汉市,1秒,2015-05-07 16:30:39,
183.141.66.255,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-05-07 15:31:02,
117.162.233.199,8123,高匿名,HTTP,江西省 宜春市,0.8秒,2015-05-07 14:30:48,
117.172.155.107,8123,高匿名,HTTP,四川省 巴中市,0.6秒,2015-05-07 13:30:57,
117.172.78.170,8123,高匿名,HTTP,四川省 攀枝花市,3秒,2015-05-07 12:30:59,
223.150.143.99,9000,高匿名,HTTP,湖南省 常德市,3秒,2015-05-07 11:30:56,
223.94.135.61,8123,高匿名,HTTP,浙江省 台州市,0.5秒,2015-05-07 10:30:46,
175.184.161.130,8090,高匿名,HTTP,青海省 西宁市,1秒,2015-05-07 09:30:42,
60.217.223.38,8090,高匿名,HTTP,山东省 济南市,0.6秒,2015-05-07 08:31:00,
183.223.41.156,8123,高匿名,HTTP,四川省,2秒,2015-05-07 07:31:00,
219.142.192.196,4003,高匿名,HTTP,北京市,1秒,2015-05-07 06:30:54,
183.23.219.240,8090,高匿名,HTTP,广东省 东莞市,3秒,2015-05-07 05:31:00,
221.204.119.252,8090,高匿名,HTTP,山西省 太原市,1秒,2015-05-07 04:30:50,
125.117.133.251,9000,高匿名,HTTP,浙江省 金华市,3秒,2015-05-07 03:30:55,
111.193.51.232,8090,高匿名,HTTP,北京市,3秒,2015-05-07 02:30:54,
117.162.241.225,8123,高匿名,HTTP,江西省 宜春市,2秒,2015-05-07 01:30:56,
117.162.227.162,8123,高匿名,HTTP,江西省 宜春市,3秒,2015-05-07 00:30:59,
182.139.168.146,8090,高匿名,HTTP,四川省 成都市,2秒,2015-05-06 23:31:01,
114.224.128.214,8090,高匿名,HTTP,江苏省 无锡市,2秒,2015-05-06 22:31:01,
175.153.88.97,9000,高匿名,HTTP,四川省 自贡市,1秒,2015-05-06 21:30:55,
116.27.86.43,8090,高匿名,HTTP,广东省 茂名市,1秒,2015-05-06 20:30:57,
125.117.130.207,9000,高匿名,HTTP,浙江省 金华市,2秒,2015-05-06 19:30:59,
183.220.194.24,8123,高匿名,HTTP,四川省 广元市,0.9秒,2015-05-06 18:30:43,
59.52.91.41,8090,高匿名,HTTP,江西省 南昌市,2秒,2015-05-06 17:30:57,
183.223.78.72,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-06 16:30:45,
171.109.59.208,8090,高匿名,HTTP,广西壮族自治区柳州市,0.6秒,2015-05-06 15:30:47,
113.246.106.161,9000,高匿名,HTTP,湖南省 长沙市,2秒,2015-05-06 14:30:40,
183.223.40.81,8123,高匿名,HTTP,四川省,1秒,2015-05-06 13:31:00,
183.141.69.111,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-05-06 12:30:51,
112.117.82.179,8090,高匿名,HTTP,云南省 昆明市,3秒,2015-05-06 11:31:00,
183.140.166.77,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-05-06 10:30:59,
219.142.192.196,4931,高匿名,HTTP,北京市,1秒,2015-05-06 09:31:01,
59.63.11.150,9000,高匿名,HTTP,江西省 景德镇市,2秒,2015-05-06 08:30:56,
121.31.103.223,8123,高匿名,HTTP,广西壮族自治区防城港市,3秒,2015-05-06 07:30:44,
221.235.83.67,8090,高匿名,HTTP,湖北省 武汉市,3秒,2015-05-06 06:30:54,
116.211.194.247,8090,高匿名,HTTP,湖北省 武汉市,3秒,2015-05-06 05:30:36,
183.141.77.144,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-05-06 04:31:00,
223.86.216.165,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-06 03:30:38,
219.142.192.196,3106,高匿名,HTTP,北京市,0.7秒,2015-05-06 02:31:01,
115.228.57.39,3128,高匿名,HTTP,浙江省 嘉兴市,0.6秒,2015-05-06 01:31:01,
117.162.86.192,8123,高匿名,HTTP,江西省 吉安市,0.9秒,2015-05-06 00:30:55,
116.231.102.105,8090,高匿名,HTTP,上海市,3秒,2015-05-05 23:31:01,
58.247.68.244,8090,高匿名,HTTP,上海市,2秒,2015-05-05 22:30:49,
112.113.75.7,8585,高匿名,HTTP,云南省,2秒,2015-05-05 21:30:55,
117.162.174.82,8123,高匿名,HTTP,江西省 抚州市,2秒,2015-05-05 20:31:01,
121.33.85.135,8090,高匿名,HTTP,广东省 广州市,3秒,2015-05-05 19:30:49,
116.27.55.32,8090,高匿名,HTTP,广东省 茂名市,3秒,2015-05-05 18:30:57,
59.52.156.16,8090,高匿名,HTTP,江西省 南昌市,0.5秒,2015-05-05 17:30:34,
139.227.112.214,8090,高匿名,HTTP,上海市,3秒,2015-05-05 16:30:45,
182.139.168.156,8090,高匿名,HTTP,四川省 成都市,3秒,2015-05-05 15:31:01,
182.100.224.36,9000,高匿名,HTTP,江西省 吉安市,1秒,2015-05-05 14:31:01,
183.68.231.59,8080,高匿名,HTTP,重庆市,0.7秒,2015-05-05 13:30:47,
183.222.160.16,8123,高匿名,HTTP,四川省 雅安市,1秒,2015-05-05 12:30:42,
112.230.0.197,8090,高匿名,HTTP,山东省 济南市,3秒,2015-05-05 11:30:53,
117.162.56.66,8123,高匿名,HTTP,江西省 南昌市,3秒,2015-05-05 10:30:36,
116.27.53.123,8090,高匿名,HTTP,广东省 茂名市,3秒,2015-05-05 09:31:00,
183.223.168.38,8123,高匿名,HTTP,四川省 南充市,3秒,2015-05-05 08:31:01,
61.130.212.14,37564,高匿名,HTTP,浙江省 湖州市,0.4秒,2015-05-05 07:31:00,
218.204.143.89,8001,高匿名,HTTP,江西省 抚州市,0.9秒,2015-05-05 06:30:42,
183.140.164.189,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-05-05 05:30:38,
113.120.105.195,8090,高匿名,HTTP,山东省 青岛市,0.5秒,2015-05-05 04:30:59,
117.162.207.226,8123,高匿名,HTTP,江西省 宜春市,2秒,2015-05-05 03:30:28,
61.166.60.86,8090,高匿名,HTTP,云南省,0.6秒,2015-05-05 02:30:48,
115.212.160.52,9000,高匿名,HTTP,浙江省 金华市,3秒,2015-05-05 01:30:54,
61.140.169.6,8090,高匿名,HTTP,广东省 广州市,2秒,2015-05-05 00:30:51,
112.45.113.60,8123,高匿名,HTTP,四川省 宜宾市,1秒,2015-05-04 23:30:48,
220.176.129.65,9000,高匿名,HTTP,江西省 吉安市,3秒,2015-05-04 22:31:02,
139.226.113.156,8090,高匿名,HTTP,上海市,1秒,2015-05-04 21:30:53,
125.114.22.118,8090,高匿名,HTTP,浙江省 宁波市,2秒,2015-05-04 20:30:52,
222.210.56.164,37564,高匿名,HTTP,四川省 成都市,2秒,2015-05-04 19:30:50,
123.9.173.188,8090,高匿名,HTTP,河南省 许昌市,3秒,2015-05-04 18:30:50,
175.184.165.136,8090,高匿名,HTTP,青海省 西宁市,2秒,2015-05-04 17:30:48,
117.167.88.70,8123,高匿名,HTTP,江西省 南昌市,1秒,2015-05-04 16:30:28,
106.5.27.249,9000,高匿名,HTTP,江西省 吉安市,1秒,2015-05-04 15:31:01,
183.147.17.80,9000,高匿名,HTTP,浙江省 金华市,3秒,2015-05-04 14:31:01,
115.193.162.196,8090,高匿名,HTTP,浙江省 杭州市,3秒,2015-05-04 13:30:59,
59.62.7.234,9000,高匿名,HTTP,江西省 萍乡市,1秒,2015-05-04 12:30:59,
117.177.167.17,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-04 11:30:48,
223.85.103.115,8123,高匿名,HTTP,四川省 绵阳市,3秒,2015-05-04 10:30:53,
221.130.124.91,8123,高匿名,HTTP,安徽省 合肥市,1秒,2015-05-04 09:31:01,
124.134.156.164,8090,高匿名,HTTP,山东省 潍坊市,1秒,2015-05-04 08:30:45,
219.140.136.171,8090,高匿名,HTTP,湖北省 武汉市,1秒,2015-05-04 07:31:01,
110.19.158.9,8090,高匿名,HTTP,内蒙古 内蒙古自治区呼和浩特市,0.6秒,2015-05-04 06:30:48,
106.5.26.12,9000,高匿名,HTTP,江西省 吉安市,3秒,2015-05-04 05:30:58,
125.117.112.146,9000,高匿名,HTTP,浙江省 金华市,3秒,2015-05-04 04:30:56,
117.162.184.243,8123,高匿名,HTTP,江西省 景德镇市,1秒,2015-05-04 03:30:54,
183.207.228.6,9999,高匿名,HTTP,江苏省,0.3秒,2015-05-04 02:31:01,
218.200.215.166,8123,高匿名,HTTP,四川省,1秒,2015-05-04 01:30:49,
219.142.192.196,5058,高匿名,HTTP,北京市,3秒,2015-05-04 00:31:01,
123.245.0.118,8090,高匿名,HTTP,辽宁省 沈阳市,3秒,2015-05-03 23:30:55,
122.246.148.179,8090,高匿名,HTTP,浙江省 宁波市,2秒,2015-05-03 22:30:49,
119.131.83.2,8090,高匿名,HTTP,广东省 广州市,1秒,2015-05-03 21:31:01,
125.67.174.55,37564,高匿名,HTTP,四川省 绵阳市,3秒,2015-05-03 20:30:52,
123.233.67.38,8090,高匿名,HTTP,山东省 济南市,1秒,2015-05-03 19:30:53,
218.204.143.194,8118,高匿名,HTTP,江西省 抚州市,3秒,2015-05-03 18:30:39,
218.86.139.204,8090,高匿名,HTTP,贵州省 贵阳市,1秒,2015-05-03 17:31:01,
117.177.44.121,8123,高匿名,HTTP,四川省 攀枝花市,1秒,2015-05-03 16:30:44,
117.162.139.164,8123,高匿名,HTTP,江西省 抚州市,1秒,2015-05-03 15:30:55,
117.162.158.8,8123,高匿名,HTTP,江西省 抚州市,2秒,2015-05-03 14:31:01,
114.90.31.203,8080,高匿名,HTTP,上海市,秒,2015-05-03 13:30:44,
219.142.192.196,217,高匿名,HTTP,北京市,2秒,2015-05-03 12:31:01,
115.228.61.181,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-05-03 11:31:01,
125.117.115.207,9000,高匿名,HTTP,浙江省 金华市,3秒,2015-05-03 10:31:00,
117.147.207.43,8123,高匿名,HTTP,浙江省 台州市,0.6秒,2015-05-03 09:31:01,
119.145.2.18,9000,高匿名,HTTP,广东省 深圳市,3秒,2015-05-03 08:30:59,
117.172.11.86,8123,高匿名,HTTP,四川省 广安市,3秒,2015-05-03 07:31:01,
117.163.52.199,8123,高匿名,HTTP,江西省 南昌市,0.8秒,2015-05-03 06:30:54,
183.223.213.82,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-05-03 05:30:58,
218.104.144.248,8080,高匿名,HTTP,湖南省 岳阳市,1秒,2015-05-03 04:30:58,
183.185.1.91,8090,高匿名,HTTP,山西省 太原市,3秒,2015-05-03 03:30:40,
221.235.83.92,8090,高匿名,HTTP,湖北省 武汉市,3秒,2015-05-03 02:31:01,
223.86.70.86,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-05-03 01:30:19,
60.217.220.176,8090,高匿名,HTTP,山东省 济南市,3秒,2015-05-03 00:30:41,
14.222.200.118,8090,高匿名,HTTP,广东省 东莞市,3秒,2015-05-02 23:30:56,
139.227.177.106,8090,高匿名,HTTP,上海市,3秒,2015-05-02 22:30:58,
183.222.152.79,8123,高匿名,HTTP,四川省 雅安市,1秒,2015-05-02 21:31:01,
183.247.235.200,8123,高匿名,HTTP,浙江省 台州市,1秒,2015-05-02 20:31:01,
117.173.20.199,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-05-02 19:30:37,
117.63.149.133,37564,高匿名,HTTP,江苏省 常州市,3秒,2015-05-02 18:30:56,
106.5.27.41,9000,高匿名,HTTP,江西省 吉安市,3秒,2015-05-02 17:31:01,
67.205.108.53,80,高匿名,HTTP,加拿大 蒙特利尔市,2秒,2015-05-02 16:30:56,
125.117.125.95,9000,高匿名,HTTP,浙江省 金华市,2秒,2015-05-02 15:31:00,
116.2.133.41,37564,高匿名,HTTP,辽宁省 沈阳市,1秒,2015-05-02 14:31:00,
183.222.158.178,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-05-02 13:31:00,
117.162.95.242,8123,高匿名,HTTP,江西省 吉安市,3秒,2015-05-02 12:30:39,
183.221.147.123,8123,高匿名,HTTP,四川省 绵阳市,2秒,2015-05-02 11:31:00,
115.228.111.138,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-05-02 10:31:01,
117.162.220.227,8123,高匿名,HTTP,江西省 宜春市,2秒,2015-05-02 09:30:54,
221.235.83.45,8090,高匿名,HTTP,湖北省 武汉市,2秒,2015-05-02 08:30:41,
183.64.215.57,808,高匿名,HTTP,重庆市,3秒,2015-05-02 07:30:33,
219.142.192.196,2664,高匿名,HTTP,北京市,3秒,2015-05-02 06:31:00,
60.187.139.144,37564,高匿名,HTTP,浙江省 绍兴市,3秒,2015-05-02 05:31:01,
122.232.224.195,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-05-02 04:30:59,
60.161.24.33,8090,高匿名,HTTP,云南省,3秒,2015-05-02 03:31:00,
117.174.198.115,8123,高匿名,HTTP,四川省 广元市,3秒,2015-05-02 02:30:24,
117.162.80.7,8123,高匿名,HTTP,江西省 吉安市,2秒,2015-05-02 01:30:36,
113.124.15.190,8090,高匿名,HTTP,山东省 青岛市,2秒,2015-05-02 00:31:01,
183.207.228.6,8468,高匿名,HTTP,江苏省 南京市,3秒,2015-05-01 23:31:01,
183.223.193.29,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-05-01 22:30:58,
27.38.66.8,8090,高匿名,HTTP,广东省 深圳市,1秒,2015-05-01 21:30:58,
110.19.158.70,8090,高匿名,HTTP,内蒙古 内蒙古自治区呼和浩特市,2秒,2015-05-01 20:30:58,
112.44.90.129,8123,高匿名,HTTP,四川省 成都市,0.7秒,2015-05-01 19:31:01,
162.105.100.93,37564,高匿名,HTTP,北京市,1秒,2015-05-01 18:30:21,
121.31.181.16,8123,高匿名,HTTP,广西壮族自治区北海市,3秒,2015-05-01 17:30:42,
219.129.159.194,8090,高匿名,HTTP,广东省 河源市,3秒,2015-05-01 16:30:55,
116.210.78.13,9797,高匿名,HTTP,湖北省,3秒,2015-05-01 15:30:50,
125.117.130.207,9000,高匿名,HTTP,浙江省 金华市,1秒,2015-05-01 14:30:58,
183.223.78.69,8123,高匿名,HTTP,四川省 广元市,2秒,2015-05-01 13:30:35,
220.167.43.61,37564,高匿名,HTTP,四川省 成都市,3秒,2015-05-01 12:30:53,
218.86.136.139,8090,高匿名,HTTP,贵州省 贵阳市,3秒,2015-05-01 11:30:42,
117.162.219.229,8123,高匿名,HTTP,江西省 宜春市,3秒,2015-05-01 10:31:00,
183.209.105.93,8123,高匿名,HTTP,江苏省 苏州市,3秒,2015-05-01 09:30:54,
119.131.156.185,8090,高匿名,HTTP,广东省 广州市,1秒,2015-05-01 08:30:57,
112.19.180.76,8123,高匿名,HTTP,四川省 攀枝花市,2秒,2015-05-01 07:31:01,
111.74.56.248,9000,高匿名,HTTP,江西省 赣州市,2秒,2015-05-01 06:31:01,
139.227.197.225,8090,高匿名,HTTP,上海市,2秒,2015-05-01 05:30:59,
180.111.182.164,8090,高匿名,HTTP,江苏省 南京市,0.9秒,2015-05-01 04:31:00,
112.238.69.72,8090,高匿名,HTTP,山东省 烟台市,0.6秒,2015-05-01 03:30:59,
14.146.67.250,8090,高匿名,HTTP,广东省 广州市,1秒,2015-05-01 02:31:01,
